CustomerID;Title;FirstName;MiddleName;LastName;Suffix;AddressLine1;AddressLine2;City;StateProvinceName;CountryRegionName;PostalCode;PhoneNumber;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText;Today;Age;age groups
23455;NULL;Jonathan;R;Perez;NULL;4217 Fairlane Place;NULL;Royal Oak;British Columbia;Canada;V8X;884-555-0158;27833;Partial High School;Manual;M;S;0;1;0;0;31956;6/03/2017;0;50.51;NO;14/09/2024;49;40-59
20986;NULL;Brandi;L;Blanco;NULL;9669 Alhambra Court;NULL;Brisbane;Queensland;Australia;4000;1 (11) 500 555-0171;35547;High School;Clerical;F;M;0;0;0;0;83026;6/03/2017;1;50.25;YES;14/09/2024;27;24 -29
26141;NULL;Jorge;NULL;Zhu;NULL;3632 Ramsay Circle;NULL;Townsville;Queensland;Australia;4810;1 (11) 500 555-0125;31682;Graduate Degree;Management;M;S;1;2;0;0;110808;6/03/2017;1;56.85;YES;14/09/2024;38;30-39
19074;NULL;Colleen;NULL;Shen;NULL;9967, rue de Terre Neuve;NULL;Colomiers;Garonne (Haute);France;31770;1 (11) 500 555-0174;24969;Partial High School;Skilled Manual;F;M;1;1;2;2;51566;6/03/2017;1;50.94;YES;14/09/2024;56;40-59
23214;NULL;Kaylee;W;James;NULL;6781 San Jose Ave;NULL;Lemon Grove;California;United States;91945;863-555-0157;30641;Bachelors;Professional;F;M;1;3;1;2;132962;6/03/2017;1;54.67;YES;14/09/2024;41;40-59
11313;NULL;Trevor;NULL;Jenkins;NULL;4697 Yosemite Dr.;NULL;Port Orchard;Washington;United States;98366;120-555-0129;26722;Graduate Degree;Professional;M;S;1;2;0;0;135064;6/03/2017;1;55.61;YES;14/09/2024;52;40-59
26113;NULL;Caitlin;L;Rivera;NULL;3598 Walnut Place;NULL;Oak Bay;British Columbia;Canada;V8P;177-555-0164;26736;Graduate Degree;Professional;F;S;1;2;0;0;135997;6/03/2017;1;54.2;YES;14/09/2024;52;40-59
15865;NULL;Isabel;M;Price;NULL;2807 Charlotte Court;NULL;Palo Alto;California;United States;94303;806-555-0193;33342;High School;Skilled Manual;F;S;0;1;0;0;57770;6/03/2017;0;49.68;NO;14/09/2024;33;30-39
25060;NULL;Noah;R;Martinez;NULL;6472 Loveridge Circle;NULL;Coronado;California;United States;92118;854-555-0195;33986;Bachelors;Management;M;S;0;1;0;0;113290;6/03/2017;0;54.55;NO;14/09/2024;32;30-39
17902;NULL;Ruth;D;Lopez;NULL;Welt Platz 2;NULL;Stuttgart;Saarland;Germany;70511;1 (11) 500 555-0118;22709;Partial College;Clerical;F;M;1;1;1;2;81214;6/03/2017;0;54.11;NO;14/09/2024;63;60+
27898;NULL;Trinity;NULL;Bell;NULL;4, rue Philibert-Delorme;NULL;Saint Germain en Laye;Yveline;France;78100;1 (11) 500 555-0169;29380;Bachelors;Clerical;F;M;1;2;0;2;80624;6/03/2017;0;49.58;NO;14/09/2024;44;40-59
19921;NULL;Cara;L;Cai;NULL;Postfach 66 07 00;NULL;M?ºnchen;Hamburg;Germany;80074;1 (11) 500 555-0110;24143;Bachelors;Management;F;S;1;2;0;1;106908;6/03/2017;0;53.03;NO;14/09/2024;59;40-59
21186;NULL;Randall;Z;Vazquez;NULL;2168 Terra Calitina;NULL;Brisbane;Queensland;Australia;4000;1 (11) 500 555-0144;31082;Bachelors;Skilled Manual;M;S;0;1;0;0;51796;6/03/2017;0;56.24;NO;14/09/2024;40;40-59
19129;NULL;Carson;A;Simmons;NULL;1673 Kiska Court;NULL;Los Angeles;California;United States;90012;198-555-0191;33170;Graduate Degree;Clerical;M;M;1;2;1;2;80764;6/03/2017;1;52.27;YES;14/09/2024;34;30-39
25626;NULL;Janet;R;Diaz;NULL;149 Valley Blvd.;NULL;Gateshead;England;United Kingdom;GA10;1 (11) 500 555-0117;30823;Partial High School;Manual;F;M;0;0;0;1;35297;6/03/2017;0;47.28;NO;14/09/2024;40;40-59
15009;NULL;Chloe;NULL;Patterson;NULL;3175 Olivera Rd.;NULL;Redmond;Washington;United States;98052;312-555-0187;35591;Partial College;Clerical;F;S;0;1;0;0;78604;6/03/2017;0;51.54;NO;14/09/2024;27;24 -29
22070;NULL;Eduardo;J;Brown;NULL;2823 Pheasant Court;NULL;Colma;California;United States;94014;317-555-0129;30499;Bachelors;Management;M;M;1;3;0;0;102869;6/03/2017;0;57.71;NO;14/09/2024;41;40-59
13303;NULL;Jonathan;NULL;Martinez;NULL;5896 Mt. Dell;NULL;Oak Bay;British Columbia;Canada;V8P;507-555-0129;27671;High School;Skilled Manual;M;M;1;1;1;2;62293;6/03/2017;1;54.24;YES;14/09/2024;49;40-59
27822;NULL;Jerry;L;Lal;NULL;3663 Palm Avenue;NULL;York;England;United Kingdom;Y024 1GF;1 (11) 500 555-0156;30028;Partial College;Manual;M;S;0;1;0;0;34607;6/03/2017;1;48.11;YES;14/09/2024;43;40-59
14908;NULL;Morgan;A;Mitchell;NULL;2627 Holiday Hills Drive;NULL;Bremerton;Washington;United States;98312;971-555-0198;27950;Partial College;Skilled Manual;F;M;1;2;1;2;53042;6/03/2017;1;50.06;YES;14/09/2024;48;40-59
27981;NULL;Aimee;R;Hu;NULL;9748 Sutherland Dr;NULL;Melton;Victoria;Australia;3337;1 (11) 500 555-0141;33272;Bachelors;Management;F;S;0;1;0;0;106195;6/03/2017;0;55.41;NO;14/09/2024;34;30-39
15995;NULL;Kaitlyn;L;Johnson;NULL;6432 Maywood Ln.;NULL;Downey;California;United States;90241;747-555-0147;26445;Partial College;Management;F;M;1;2;0;2;106360;6/03/2017;1;51.7;YES;14/09/2024;52;40-59
23808;NULL;Spencer;NULL;Perry;NULL;6836 Somerset Pl.;NULL;Lincoln Acres;California;United States;91950;671-555-0133;28618;Partial College;Management;M;M;1;2;1;1;110288;6/03/2017;1;54.03;YES;14/09/2024;46;40-59
18679;NULL;Seth;C;Wood;NULL;2306 Hillridge Way;NULL;Renton;Washington;United States;98055;313-555-0183;33811;Graduate Degree;Management;M;S;0;1;0;0;112590;6/03/2017;1;52.71;YES;14/09/2024;32;30-39
23721;NULL;John;M;Clark;NULL;5301 Northwood Drive;NULL;Downey;California;United States;90241;668-555-0134;25407;Partial College;Manual;M;M;1;0;1;2;30844;6/03/2017;1;52.73;YES;14/09/2024;55;40-59
21351;NULL;James;NULL;Coleman;NULL;7798 Longbrood Way;NULL;Lakewood;California;United States;90712;387-555-0129;22124;Graduate Degree;Management;M;M;1;2;0;3;109611;6/03/2017;0;51;NO;14/09/2024;64;60+
17867;NULL;Stephanie;NULL;Sanchez;NULL;9111 Almondwood Drive;NULL;Sooke;British Columbia;Canada;V0;934-555-0160;31783;Partial College;Management;F;S;1;2;0;0;111685;6/03/2017;1;52.96;YES;14/09/2024;38;30-39
16907;NULL;Sarah;J;Hall;NULL;8836 First Ave.;NULL;National City;California;United States;91950;195-555-0135;21630;Graduate Degree;Manual;F;S;1;0;1;1;30259;6/03/2017;1;49.14;YES;14/09/2024;66;60+
20288;NULL;Jeremiah;NULL;Edwards;NULL;6510 Hacienda Drive;NULL;Imperial Beach;California;United States;91932;109-555-0143;35087;Partial College;Clerical;M;S;0;2;0;0;82339;6/03/2017;0;52.62;NO;14/09/2024;29;24 -29
22874;NULL;Drew;NULL;Anand;NULL;1117 Ashford Court;NULL;Burien;Washington;United States;98168;257-555-0161;29869;High School;Clerical;M;S;1;1;0;0;87633;6/03/2017;1;61.12;YES;14/09/2024;43;40-59
20681;NULL;Walter;L;Moreno;NULL;3413 Sequoia Woods Pl.;NULL;Burlingame;California;United States;94010;508-555-0110;32626;Graduate Degree;Clerical;M;S;0;1;0;0;80782;6/03/2017;1;51.66;YES;14/09/2024;35;30-39
15370;NULL;Jessica;K;Butler;NULL;2080 Mountain View Dr.;NULL;Lebanon;Oregon;United States;97355;830-555-0114;27944;Partial College;Skilled Manual;F;M;1;1;0;2;57125;6/03/2017;1;48.74;YES;14/09/2024;48;40-59
22593;NULL;Thomas;C;Johnson;NULL;22, avenue de Malakoff;NULL;Villeneuve-d'Ascq;Nord;France;59491;1 (11) 500 555-0170;29480;Bachelors;Skilled Manual;M;S;0;2;0;0;56092;6/03/2017;1;50.33;YES;14/09/2024;44;40-59
11884;NULL;Latoya;S;Shen;NULL;2328 Sand View Way;NULL;Ballard;Washington;United States;98107;390-555-0186;28971;Graduate Degree;Professional;F;M;1;2;0;0;131943;6/03/2017;1;52.71;YES;14/09/2024;45;40-59
25021;NULL;Edwin;K;Sharma;NULL;20 Chestnut Ave;NULL;Coffs Harbour;New South Wales;Australia;2450;1 (11) 500 555-0126;25603;Partial High School;Skilled Manual;M;M;1;2;0;2;52627;6/03/2017;0;50.78;NO;14/09/2024;55;40-59
15982;NULL;Jose;NULL;Evans;NULL;2922 Vista Way;NULL;Beverly Hills;California;United States;90210;959-555-0164;29363;Partial College;Manual;M;M;1;1;0;2;26331;6/03/2017;0;53.52;NO;14/09/2024;44;40-59
19088;NULL;Rafael;L;Kumar;NULL;5405 Glenellen Court;NULL;Cranbourne;Victoria;Australia;3977;1 (11) 500 555-0197;34640;Bachelors;Manual;M;S;0;1;0;0;27908;6/03/2017;0;48.73;NO;14/09/2024;30;30-39
19331;NULL;Jessie;F;Hu;NULL;Hochstr 8777;NULL;Berlin;Hamburg;Germany;14111;1 (11) 500 555-0193;31293;High School;Skilled Manual;M;S;0;1;0;0;56751;6/03/2017;0;60.78;NO;14/09/2024;39;30-39
16587;NULL;Zachary;NULL;Martinez;NULL;Herzogstr 4662;NULL;Solingen;Nordrhein-Westfalen;Germany;42651;1 (11) 500 555-0190;26918;Bachelors;Manual;M;M;1;1;1;2;32619;6/03/2017;1;57.06;YES;14/09/2024;51;40-59
11260;NULL;Katelyn;L;Kelly;NULL;7085 Solano Drive;NULL;Burlingame;California;United States;94010;507-555-0132;31149;Bachelors;Management;F;M;1;3;0;0;105983;6/03/2017;0;51.26;NO;14/09/2024;39;30-39
18687;NULL;Olivia;C;Smith;NULL;7728 Morengo Court;NULL;Burlingame;California;United States;94010;373-555-0118;33258;Graduate Degree;Professional;F;M;1;1;1;2;128877;6/03/2017;1;52.95;YES;14/09/2024;34;30-39
25906;NULL;Crystal;NULL;Zhao;NULL;9896 Walkim Court;NULL;Findon;South Australia;Australia;5023;1 (11) 500 555-0161;23469;High School;Skilled Manual;F;S;1;2;1;1;55000;6/03/2017;1;49.93;YES;14/09/2024;60;60+
22969;NULL;Taylor;E;Martin;NULL;1040 Greenbush Drive;NULL;Newton;British Columbia;Canada;V2L3W8;918-555-0185;34969;High School;Skilled Manual;F;S;0;1;0;0;50910;6/03/2017;0;48.8;NO;14/09/2024;29;24 -29
29397;NULL;Walter;E;Ramos;NULL;2408, rue Maillard;NULL;Paris;Seine (Paris);France;75003;1 (11) 500 555-0143;31181;Partial College;Skilled Manual;M;M;1;2;1;1;57493;6/03/2017;1;52.42;YES;14/09/2024;39;30-39
25702;NULL;Evelyn;E;Lopez;NULL;Holzstr 1333;NULL;Essen;Hamburg;Germany;45001;1 (11) 500 555-0171;22750;Partial College;Clerical;F;S;1;0;1;1;82095;6/03/2017;1;53.16;YES;14/09/2024;62;60+
12346;NULL;Wesley;NULL;Gao;NULL;9266 Trees Drive;NULL;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0115;34841;Bachelors;Professional;M;S;0;2;0;0;136001;6/03/2017;0;56.7;NO;14/09/2024;29;24 -29
18272;NULL;Autumn;E;Lin;NULL;4298 Chestnut Ave.;NULL;Lavender Bay;New South Wales;Australia;2060;1 (11) 500 555-0138;31884;Bachelors;Management;F;M;1;3;0;0;104443;6/03/2017;1;51.04;YES;14/09/2024;37;30-39
25159;NULL;Katelyn;C;Cooper;NULL;1635 Carmel Dr;NULL;Seattle;Washington;United States;98104;818-555-0126;30890;Partial College;Skilled Manual;F;S;0;1;0;0;59013;6/03/2017;0;49.99;NO;14/09/2024;40;40-59
25368;NULL;Blake;NULL;Baker;NULL;7550 Carzino Ct;# 1;Seattle;Washington;United States;98104;455-555-0126;29040;Partial College;Skilled Manual;M;S;0;1;0;0;54240;6/03/2017;0;56.33;NO;14/09/2024;45;40-59
13369;NULL;Mariah;C;Henderson;NULL;3447 Mozden Lane;NULL;Edmonds;Washington;United States;98020;263-555-0151;24701;Bachelors;Management;F;M;1;3;0;2;103150;6/03/2017;1;50.8;YES;14/09/2024;57;40-59
18059;NULL;Bailey;E;Gonzalez;NULL;4546 Fieldcrest Dr.;NULL;Walla Walla;Washington;United States;99362;934-555-0118;29355;Partial College;Management;F;M;1;3;1;2;108823;6/03/2017;1;53.12;YES;14/09/2024;44;40-59
12522;NULL;Brandy;NULL;Sanchez;NULL;882, place du Tertre;NULL;Pantin;Seine Saint Denis;France;93500;1 (11) 500 555-0197;35315;High School;Clerical;F;S;0;2;0;0;77300;6/03/2017;0;53.95;NO;14/09/2024;28;24 -29
16375;NULL;Gabriella;NULL;Hernandez;NULL;5689 Almondtree Circle;NULL;Spring Valley;California;United States;91977;165-555-0161;28360;Partial College;Clerical;F;M;1;2;0;1;82308;6/03/2017;1;49.8;YES;14/09/2024;47;40-59
17683;NULL;Jenna;NULL;Evans;NULL;9745 Hillridge Way;NULL;Lincoln Acres;California;United States;91950;852-555-0167;28507;Graduate Degree;Professional;F;S;1;1;0;0;129719;6/03/2017;0;56.22;NO;14/09/2024;47;40-59
14990;NULL;Nelson;J;Ramos;NULL;Wallstr 824;NULL;Leipzig;Nordrhein-Westfalen;Germany;4139;1 (11) 500 555-0160;35090;Partial College;Manual;M;S;0;0;0;0;36588;6/03/2017;0;46.38;NO;14/09/2024;29;24 -29
29201;NULL;Kara;E;Jai;NULL;4228 Creekside Drive;NULL;Berkeley;California;United States;94704;976-555-0195;28263;Partial College;Clerical;F;S;1;3;0;0;81053;6/03/2017;0;50.38;NO;14/09/2024;47;40-59
15111;NULL;Leah;NULL;Huang;NULL;22, rue du Puits Dixme;NULL;Paris;Seine (Paris);France;75002;1 (11) 500 555-0166;26185;High School;Manual;F;M;1;0;2;2;35160;6/03/2017;1;48.62;YES;14/09/2024;53;40-59
25772;NULL;Harold;S;Kapoor;NULL;Bundesallee 7576;NULL;M?ºnchen;Nordrhein-Westfalen;Germany;80074;1 (11) 500 555-0196;28069;High School;Skilled Manual;M;S;1;1;0;0;57655;6/03/2017;0;57.32;NO;14/09/2024;48;40-59
12178;NULL;Ethan;NULL;Shan;NULL;9551 Jones Rd;NULL;Portland;Oregon;United States;97205;168-555-0113;27160;Partial High School;Skilled Manual;M;M;1;2;1;1;61513;6/03/2017;1;57.36;YES;14/09/2024;50;40-59
14083;NULL;Nathan;NULL;Lopez;NULL;748 Whitehall Drive;NULL;Kirkland;Washington;United States;98033;239-555-0122;36833;High School;Skilled Manual;M;M;0;0;0;0;57933;6/03/2017;1;48.84;YES;14/09/2024;24;24 -29
14281;NULL;Daniel;K;Wilson;NULL;4609 Parkway Drive;NULL;Vancouver;British Columbia;Canada;V7L 4J4;478-555-0188;34156;Bachelors;Management;M;S;0;2;0;0;104429;6/03/2017;1;54.84;YES;14/09/2024;31;30-39
19895;NULL;Ricky;J;Jimenez;NULL;8211 Fremont Street;NULL;Burbank;California;United States;91502;291-555-0134;26352;High School;Manual;M;M;1;0;0;2;32494;6/03/2017;1;52.5;YES;14/09/2024;53;40-59
11137;NULL;Jasmine;A;Taylor;NULL;2457 Matterhorn Court;NULL;Spokane;Washington;United States;99202;557-555-0146;35996;High School;Skilled Manual;F;M;0;2;0;0;51293;6/03/2017;0;48.28;NO;14/09/2024;26;24 -29
19042;NULL;Ronnie;W;Cai;NULL;Celler Weg 30;NULL;Darmstadt;Hessen;Germany;64283;1 (11) 500 555-0121;23874;Partial College;Clerical;M;M;1;3;1;2;78805;6/03/2017;1;49.99;YES;14/09/2024;59;40-59
14690;NULL;Drew;D;Rai;NULL;Brunnenstr 11;NULL;Erlangen;Bayern;Germany;91054;1 (11) 500 555-0193;36546;Partial High School;Manual;M;S;0;1;0;0;33244;6/03/2017;0;48.21;NO;14/09/2024;25;24 -29
20331;NULL;Jeremy;NULL;Cox;NULL;4052 Mt. Wilson Way;NULL;Bellingham;Washington;United States;98225;713-555-0188;30108;Partial College;Manual;M;M;1;1;1;1;30115;6/03/2017;1;59.27;YES;14/09/2024;42;40-59
16928;NULL;Bryan;M;Stewart;NULL;7793 Kaski Ln.;NULL;Goulburn;New South Wales;Australia;2580;1 (11) 500 555-0117;24401;Partial College;Skilled Manual;M;S;1;1;1;1;55404;6/03/2017;1;50.3;YES;14/09/2024;58;40-59
12013;NULL;Kayla;NULL;Lewis;NULL;7421 Lavetta Way;NULL;Sunbury;Victoria;Australia;3429;1 (11) 500 555-0130;26730;Partial College;Manual;F;S;0;0;0;0;34165;6/03/2017;0;47.46;NO;14/09/2024;52;40-59
17530;NULL;Devin;A;Wood;NULL;7521 Partridge Dr.;NULL;Puyallup;Washington;United States;98371;364-555-0114;27901;High School;Skilled Manual;M;M;1;2;1;2;57132;6/03/2017;1;53.79;YES;14/09/2024;48;40-59
27131;NULL;Edgar;M;Madan;NULL;742 Grasswood Ct.;NULL;Milton Keynes;England;United Kingdom;MK8 8DF;1 (11) 500 555-0178;32736;Graduate Degree;Professional;M;S;1;2;0;0;132560;6/03/2017;0;52.2;NO;14/09/2024;35;30-39
26110;NULL;James;NULL;Alexander;NULL;9910 North Wateroak Ct;NULL;Burien;Washington;United States;98168;847-555-0149;27338;High School;Skilled Manual;M;M;1;1;1;2;53062;6/03/2017;1;54.72;YES;14/09/2024;50;40-59
13343;NULL;Melanie;G;Bradley;NULL;1732 Pine Creek Way;NULL;Westminster;British Columbia;Canada;V3L 1E7;907-555-0122;22914;Bachelors;Clerical;F;M;1;0;1;2;79950;6/03/2017;1;52.93;YES;14/09/2024;62;60+
29138;NULL;Eduardo;E;Wood;NULL;1367 Sheppard Way;NULL;Woodland Hills;California;United States;91364;598-555-0125;30360;Bachelors;Clerical;M;M;1;2;0;1;83167;6/03/2017;1;57.56;YES;14/09/2024;42;40-59
22522;NULL;Benjamin;C;Hayes;NULL;Zur Lindung 7;NULL;Neunkirchen;Saarland;Germany;66578;1 (11) 500 555-0149;30054;Partial College;Clerical;M;S;1;0;0;0;77729;6/03/2017;1;51.78;YES;14/09/2024;42;40-59
18161;NULL;Tanya;M;Sanz;NULL;67, cours Mirabeau;NULL;Cergy;Val d'Oise;France;95000;1 (11) 500 555-0118;26944;Partial College;Skilled Manual;F;M;1;1;1;1;54058;6/03/2017;1;48.36;YES;14/09/2024;51;40-59
27571;NULL;Shannon;NULL;Gao;NULL;7772 Golden Meadow;NULL;Colma;California;United States;94014;784-555-0116;28966;Graduate Degree;Clerical;F;M;1;1;0;2;87071;6/03/2017;1;50.5;YES;14/09/2024;45;40-59
16500;NULL;Chloe;NULL;Perry;NULL;9196 Landana Dr.;NULL;Renton;Washington;United States;98055;393-555-0113;34750;High School;Manual;F;S;0;0;0;0;26818;6/03/2017;0;47.15;NO;14/09/2024;30;30-39
14881;NULL;Eric;NULL;Griffin;NULL;9127 Pinnacle Drive;NULL;Bremerton;Washington;United States;98312;921-555-0181;26978;Bachelors;Skilled Manual;M;M;1;0;0;2;52630;6/03/2017;1;49.83;YES;14/09/2024;51;40-59
26384;NULL;Jon;J;Zhu;NULL;29, rue des Grands Champs;NULL;Paris;Seine (Paris);France;75006;1 (11) 500 555-0120;27975;Partial College;Clerical;M;M;1;2;0;2;83410;6/03/2017;1;54.85;YES;14/09/2024;48;40-59
26162;NULL;Toni;NULL;Malhotra;NULL;7367 Wests Way;NULL;Darlinghurst;New South Wales;Australia;2010;1 (11) 500 555-0157;29443;Partial College;Clerical;F;M;1;2;1;2;83299;6/03/2017;1;51.33;YES;14/09/2024;44;40-59
27398;NULL;Alexis;L;Lee;NULL;1006 Deercreek Ln;NULL;Torrance;California;United States;90505;362-555-0194;23255;Bachelors;Skilled Manual;F;S;1;1;1;1;54201;6/03/2017;0;50.72;NO;14/09/2024;61;60+
13710;NULL;Destiny;M;Harris;NULL;3142 Broadway St.;NULL;Oak Bay;British Columbia;Canada;V8P;923-555-0137;31607;Graduate Degree;Professional;F;S;1;2;0;0;133136;6/03/2017;1;53.04;YES;14/09/2024;38;30-39
21252;NULL;Luis;G;Chen;NULL;3312 Tanager Court;NULL;Metchosin;British Columbia;Canada;V9;743-555-0148;36207;Partial High School;Skilled Manual;M;S;0;2;0;0;60371;6/03/2017;1;51.53;YES;14/09/2024;26;24 -29
14911;NULL;Shelby;J;Watson;NULL;2895 Churchill Dr;NULL;Westminster;British Columbia;Canada;V3L 1E7;725-555-0142;28175;Partial College;Skilled Manual;F;M;1;1;1;2;55220;6/03/2017;1;48.65;YES;14/09/2024;48;40-59
22102;NULL;Eduardo;P;Cox;NULL;5253 Harris Court;NULL;Salem;Oregon;United States;97301;936-555-0183;29259;Partial College;Clerical;M;M;1;1;0;2;85098;6/03/2017;0;53.81;NO;14/09/2024;45;40-59
28082;NULL;Nathaniel;R;Peterson;NULL;6237 El Rancho Dr.;NULL;Puyallup;Washington;United States;98371;556-555-0155;32356;Bachelors;Professional;M;S;1;2;0;0;129013;6/03/2017;1;54.8;YES;14/09/2024;36;30-39
29044;NULL;Olivia;L;Wilson;NULL;1869 Pine Hallow Rd.;NULL;Portland;Oregon;United States;97205;443-555-0140;32204;Bachelors;Management;F;S;0;2;0;0;106013;6/03/2017;1;55.82;YES;14/09/2024;37;30-39
26800;NULL;Lauren;NULL;Lewis;NULL;593 Chatworth;NULL;Downey;California;United States;90241;836-555-0132;35345;Partial College;Clerical;F;S;0;2;0;0;77922;6/03/2017;1;51.39;YES;14/09/2024;28;24 -29
16392;NULL;Kari;NULL;Raman;NULL;54, rue de Fontfroide;NULL;Colomiers;Garonne (Haute);France;31770;1 (11) 500 555-0127;32425;Graduate Degree;Management;F;M;1;3;0;0;104734;6/03/2017;0;51.2;NO;14/09/2024;36;30-39
11961;NULL;Anne;A;Alvarez;NULL;6318 Merriewood Dr.;NULL;Berkeley;California;United States;94704;297-555-0150;34144;Partial College;Clerical;F;S;0;2;0;0;83202;6/03/2017;0;53.98;NO;14/09/2024;31;30-39
25001;NULL;Clayton;W;Xu;NULL;9115 Arthur Rd.;NULL;Sydney;New South Wales;Australia;1002;1 (11) 500 555-0190;23433;High School;Skilled Manual;M;M;1;1;1;2;61391;6/03/2017;1;50.08;YES;14/09/2024;61;60+
21494;NULL;Kayla;NULL;Gonzales;NULL;5298 Green View Court;NULL;N. Vancouver;British Columbia;Canada;V7L 4J4;534-555-0145;26185;High School;Clerical;F;S;1;0;0;0;82687;6/03/2017;0;52.24;NO;14/09/2024;53;40-59
21128;NULL;Kenneth;NULL;Andersen;NULL;Wertheimer Stra?üe 854;NULL;Erlangen;Bayern;Germany;91054;1 (11) 500 555-0185;34870;Partial College;Clerical;M;S;0;1;0;0;83361;6/03/2017;0;50.99;NO;14/09/2024;29;24 -29
15720;NULL;Jaime;NULL;Ramos;NULL;756 Palm Dr;NULL;Malabar;New South Wales;Australia;2036;1 (11) 500 555-0159;34541;Bachelors;Skilled Manual;F;M;0;2;0;0;57161;6/03/2017;1;47.93;YES;14/09/2024;30;30-39
15048;NULL;Bonnie;H;Yuan;NULL;6126 Virgil Street;NULL;Warrington;England;United Kingdom;WA1;1 (11) 500 555-0111;29756;Graduate Degree;Management;F;M;1;3;1;2;109320;6/03/2017;1;54.16;YES;14/09/2024;43;40-59
26631;NULL;Isaiah;A;Stewart;NULL;7752 Sunset Meadows Ln.;NULL;Newport Beach;California;United States;92625;765-555-0118;29281;Partial College;Manual;M;M;1;1;1;2;27866;6/03/2017;0;58.64;NO;14/09/2024;45;40-59
20082;NULL;Caroline;NULL;Henderson;NULL;2384 Encinal Place;NULL;Oak Bay;British Columbia;Canada;V8P;115-555-0148;26719;High School;Skilled Manual;F;S;1;1;0;0;53889;6/03/2017;0;49.64;NO;14/09/2024;52;40-59
22147;NULL;Brett;L;Kapoor;NULL;1307 Horseshoe Circle;NULL;Caloundra;Queensland;Australia;4551;1 (11) 500 555-0152;24579;Partial High School;Skilled Manual;M;M;1;0;0;2;53916;6/03/2017;1;48.5;YES;14/09/2024;57;40-59
16522;NULL;Casey;NULL;Pal;NULL;2190 Rock Creek Way;NULL;Caloundra;Queensland;Australia;4551;1 (11) 500 555-0137;36346;High School;Skilled Manual;F;M;0;1;0;0;56880;6/03/2017;0;48.52;NO;14/09/2024;25;24 -29
22201;NULL;Lindsey;R;Luo;NULL;8812 Dianda Dr.;NULL;Townsville;Queensland;Australia;4810;1 (11) 500 555-0144;28130;High School;Clerical;F;M;1;3;1;2;85533;6/03/2017;1;53.51;YES;14/09/2024;48;40-59
25972;NULL;Jocelyn;NULL;Henderson;NULL;3187 Westwood Court;NULL;W. Linn;Oregon;United States;97068;461-555-0112;30502;Bachelors;Management;F;S;1;1;0;0;109072;6/03/2017;0;51.35;NO;14/09/2024;41;40-59
17885;NULL;Julio;NULL;Carlson;NULL;18, boulevard d¬¥Albi;NULL;Paris;Seine (Paris);France;75003;1 (11) 500 555-0140;29972;Graduate Degree;Management;M;M;1;4;0;2;110148;6/03/2017;0;52.17;NO;14/09/2024;43;40-59
13419;NULL;Lauren;NULL;Coleman;NULL;3747 Likins Avenue;NULL;Bremerton;Washington;United States;98312;123-555-0127;31221;Partial College;Management;F;M;1;2;1;2;103959;6/03/2017;1;55.47;YES;14/09/2024;39;30-39
15827;NULL;Danielle;NULL;Ward;NULL;1201 Ricardo Drive;NULL;Edmonds;Washington;United States;98020;444-555-0142;36287;High School;Skilled Manual;F;S;0;1;0;0;54230;6/03/2017;0;49.34;NO;14/09/2024;25;24 -29
26644;NULL;Jenna;E;Hernandez;NULL;4795 Hawthorne Dr.;NULL;Port Orchard;Washington;United States;98366;169-555-0133;28601;Bachelors;Professional;F;S;1;2;0;0;133903;6/03/2017;1;54.91;YES;14/09/2024;46;40-59
20335;NULL;Adam;M;Gonzales;NULL;6121 Pebble Glen Drive;NULL;Colma;California;United States;94014;128-555-0129;30076;Bachelors;Clerical;M;S;1;1;0;0;79311;6/03/2017;1;57.12;YES;14/09/2024;42;40-59
28170;NULL;Isabella;P;Johnson;NULL;2251 Temple Drive;NULL;Glendale;California;United States;91203;941-555-0186;29607;Partial College;Clerical;F;M;1;2;0;2;84084;6/03/2017;1;49.84;YES;14/09/2024;44;40-59
26306;NULL;Kyle;J;Holt;NULL;6685 Norris Court;NULL;Fremont;California;United States;94536;464-555-0163;32624;Bachelors;Skilled Manual;M;S;0;2;0;0;54821;6/03/2017;1;51.55;YES;14/09/2024;35;30-39
14739;NULL;Charles;J;Gonzalez;NULL;9120 Springfield Drive;NULL;La Jolla;California;United States;92806;189-555-0168;27298;Partial College;Clerical;M;M;1;2;1;2;77748;6/03/2017;1;56.89;YES;14/09/2024;50;40-59
19748;NULL;Cory;NULL;Prasad;NULL;4228 Pacheco St.;NULL;Newcastle;New South Wales;Australia;2300;1 (11) 500 555-0196;24279;High School;Manual;M;M;1;0;2;2;27122;6/03/2017;0;46.82;NO;14/09/2024;58;40-59
14969;NULL;Julio;E;Vazquez;NULL;Altendorfer Stra?üe 930;NULL;Dresden;Hessen;Germany;1071;1 (11) 500 555-0128;30412;Partial College;Skilled Manual;M;S;0;0;0;0;62520;6/03/2017;1;50.43;YES;14/09/2024;41;40-59
